"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg23574277","X",90561517,"RP13-212L9.1","chrX","TSS1500","L1M1","LINE","L1"
"cg00081572","X",90693612,"","chrX","","L1ME4a","LINE","L1"
"cg10844422","X",91899718,"","chrX","","L1PBb","LINE","L1"
"cg17545416","X",92024931,"","chrX","","L1MEc","LINE","L1"
"cg19670415","X",92695114,"","chrX","","L1MA4A","LINE","L1"
"ch.X.93511680F","X",93625024,"","chrX","","L1MA1","LINE","L1"
"cg04479192","X",93655690,"","chrX","","L1MA2","LINE","L1"
"ch.X.94051109R","X",94164453,"","chrX","","L1PREC2","LINE","L1"
"cg12529653","X",94401049,"","chrX","","L1M3b","LINE","L1"
"cg25162928","X",94574277,"","chrX","","L1PA17","LINE","L1"
"cg06186228","X",95592962,"LOC643486","chrX","TSS200","L1PA12","LINE","L1"
"cg26077882","X",98649942,"","chrX","","L1M1","LINE","L1"
"cg12610146","X",99050572,"XRCC6P5","chrX","Body","L1PA16","LINE","L1"
"cg14173330","X",99190558,"LOC442459","chrX","Body","L1PBa","LINE","L1"
"cg18480641","X",99705522,"","chrX","","L1PA15","LINE","L1"
"cg11493086","X",99870362,"","chrX","","L1MB7","LINE","L1"
"cg02573986","X",99951053,"SYTL4","chrX","Body","L1ME1","LINE","L1"
"cg17461700","X",100002846,"","chrX","","L1MA10","LINE","L1"
"cg07493086","X",100023698,"","chrX","","L1M4c","LINE","L1"
"cg18980650","X",100130547,"NOX1","chrX","TSS1500","L1ME3D","LINE","L1"
"cg26271207","X",100130542,"NOX1","chrX","TSS1500","L1ME3D","LINE","L1"
"cg19258595","X",100223518,"ARL13A","chrX","TSS1500","L1MC3","LINE","L1"
"cg04822213","X",100223435,"ARL13A","chrX","TSS1500","L1MC3","LINE","L1"
"cg16869809","X",100236140,"ARL13A","chrX","Body","L1MA3","LINE","L1"
"cg04665498","X",100427162,"","chrX","","L1MB8","LINE","L1"
"cg17654284","X",100447575,"","chrX","","L1M2a","LINE","L1"
"cg08069372","X",100450551,"","chrX","","L1MB5","LINE","L1"
"cg02452339","X",100544048,"TAF7L","chrX","5'UTR","L1MA8","LINE","L1"
"cg05786837","X",100579894,"U6","chrX","TSS1500","L1MEd","LINE","L1"
"cg11390763","X",100648809,"RPL36A","chrX","Body","L1MC3","LINE","L1"
"cg11674627","X",100683062,"ARMCX4","chrX","Body","L1ME2","LINE","L1"
"cg27364153","X",100720563,"ARMCX4","chrX","Body","L1ME1","LINE","L1"
"cg15031537","X",100725216,"ARMCX4","chrX","Body","L1ME2","LINE","L1"
"cg14084448","X",100737870,"ARMCX4","chrX","Body","L1MD","LINE","L1"
"cg25967516","X",100805271,"ARMCX1","chrX","TSS1500","L1MD","LINE","L1"
"cg10513418","X",100805297,"ARMCX1","chrX","TSS1500","L1MD","LINE","L1"
"cg04873775","X",100882251,"ARMCX3","chrX","3'UTR","L1ME4a","LINE","L1"
"cg18097953","X",100889697,"U6","chrX","TSS1500","L1MEe","LINE","L1"
"cg12410612","X",100889385,"U6","chrX","TSS1500","L1MEe","LINE","L1"
"cg16551468","X",100915108,"ARMCX2","chrX","TSS1500","L1M5","LINE","L1"
"cg00622389","X",100914950,"ARMCX2","chrX","TSS200","L1M5","LINE","L1"
"cg04843433","X",101169950,"ZMAT1","chrX","Body","L1MA1","LINE","L1"
"cg23544702","X",101188162,"ZMAT1","chrX","TSS1500","L1ME3F","LINE","L1"
"cg23404612","X",101400003,"","chrX","","L1M4","LINE","L1"
"cg02022319","X",101524611,"NXF2","chrX","5'UTR","L1PA10","LINE","L1"
"cg13187047","X",101772998,"TMSB15A","chrX","TSS1500","L1ME3C","LINE","L1"
"cg00609239","X",101853885,"ARMCX5","chrX","TSS1500","L1PA10","LINE","L1"
"cg17057887","X",101853238,"ARMCX5","chrX","TSS1500","L1PA10","LINE","L1"
"cg17332295","X",101853476,"ARMCX5","chrX","TSS1500","L1PA10","LINE","L1"
"cg14642882","X",101853499,"ARMCX5","chrX","TSS1500","L1PA10","LINE","L1"
"cg06717971","X",101853857,"ARMCX5","chrX","TSS1500","L1PA10","LINE","L1"
"cg10605926","X",102214427,"","chrX","","L1PA15","LINE","L1"
"cg18537977","X",102321426,"","chrX","","L1MB8","LINE","L1"
"cg02135001","X",102406928,"","chrX","","L1MC4a","LINE","L1"
"cg13483924","X",102468977,"BEX4","chrX","TSS1500","L1MC5","LINE","L1"
"cg16867820","X",102490046,"","chrX","","L1MC4","LINE","L1"
"cg14004049","X",102510216,"TCEAL8","chrX","TSS200","L1ME4a","LINE","L1"
"cg03267527","X",102510314,"TCEAL8","chrX","TSS200","L1ME4a","LINE","L1"
"cg01911846","X",102510229,"TCEAL8","chrX","TSS200","L1ME4a","LINE","L1"
"cg20416767","X",102510270,"TCEAL8","chrX","TSS200","L1ME4a","LINE","L1"
"cg14179628","X",102584953,"TCEAL7","chrX","TSS1500","L1ME4a","LINE","L1"
"cg08119295","X",102586466,"TCEAL7","chrX","Body","HAL1b","LINE","L1"
"cg16208054","X",102722325,"","chrX","","L1MD3","LINE","L1"
"cg19605705","X",102766745,"RAB40A","chrX","5'UTR","L1PA7","LINE","L1"
"cg14711302","X",102836686,"","chrX","","L1PA11","LINE","L1"
"cg24589423","X",102843799,"","chrX","","L1MC3","LINE","L1"
"cg06197545","X",102861752,"TCEAL3","chrX","TSS1500","L1M5","LINE","L1"
"cg02043659","X",103106101,"RN5S511","chrX","TSS1500","L1ME3A","LINE","L1"
"cg14488529","X",103105892,"RN5S511","chrX","TSS200","L1ME3A","LINE","L1"
"cg10509117","X",103105868,"RN5S511","chrX","TSS200","L1ME3A","LINE","L1"
"cg12873598","X",103144532,"","chrX","","L1MA9","LINE","L1"
"cg21562836","X",103213786,"MIR1256","chrX","Body","L1PA13","LINE","L1"
"cg07201013","X",103271420,"MIR1256","chrX","Body","L1PA12","LINE","L1"
"cg12618044","X",103296301,"H2BFM","chrX","3'UTR","L1M5","LINE","L1"
"cg13477166","X",103330297,"","chrX","","L1PA13","LINE","L1"
"cg20569048","X",103343212,"","chrX","","L1ME3B","LINE","L1"
"cg07854534","X",103343063,"","chrX","","L1ME3B","LINE","L1"
"cg14005918","X",103366105,"MCART6","chrX","5'UTR","L1ME4a","LINE","L1"
"cg27517592","X",103885982,"IL1RAPL2","chrX","5'UTR","L1M2","LINE","L1"
"cg03533730","X",104167037,"IL1RAPL2","chrX","Body","L1PA15-16","LINE","L1"
"cg13644145","X",106106971,"TBC1D8B","chrX","Body","L1PA15","LINE","L1"
"cg09316949","X",106107375,"TBC1D8B","chrX","Body","L1PA15","LINE","L1"
"cg05177544","X",106245868,"","chrX","","L1MC5","LINE","L1"
"cg10211944","X",106363085,"RBM41","chrX","TSS1500","L1MC4a","LINE","L1"
"cg27425779","X",106380484,"NUP62CL","chrX","3'UTR","L1MD2","LINE","L1"
"cg27338173","X",106512842,"","chrX","","L1MA9","LINE","L1"
"cg04904945","X",106787406,"FRMPD3-AS1","chrX","Body","L1MA7","LINE","L1"
"cg22068395","X",107066552,"","chrX","","L1MC4a","LINE","L1"
"cg12589952","X",107134173,"MID2","chrX","Body","L1PA4","LINE","L1"
"cg04340385","X",107244953,"","chrX","","L1PA16","LINE","L1"
"cg18124706","X",107333538,"ATG4A","chrX","TSS1500","L1MC5","LINE","L1"
"cg02272668","X",107338894,"ATG4A","chrX","Body","L1M4","LINE","L1"
"cg14511553","X",107366118,"ATG4A","chrX","Body","L1M4","LINE","L1"
"cg16167304","X",107784996,"COL4A5","chrX","Body","L1ME1","LINE","L1"
"cg21920342","X",107796977,"COL4A5","chrX","Body","L1ME1","LINE","L1"
"cg16404900","X",108069881,"U6","chrX","TSS200","L1MD1","LINE","L1"
"cg24965800","X",108296577,"MIR6087","chrX","TSS1500","L1M2","LINE","L1"
"ch.X.108232304R","X",108345648,"","chrX","","L1MA1","LINE","L1"
"ch.X.108297408F","X",108410752,"","chrX","","L1MA4A","LINE","L1"
"cg06472309","X",108776114,"","chrX","","L1MB7","LINE","L1"
"cg09217198","X",109299885,"TMEM164","chrX","5'UTR","L1MB8","LINE","L1"
"cg14292477","X",109329157,"TMEM164","chrX","5'UTR","L1M6","LINE","L1"
"cg25504143","X",109473163,"AMMECR1","chrX","Body","L1PA6","LINE","L1"
"cg06742032","X",110041873,"","chrX","","L1MD2","LINE","L1"
"cg06778844","X",110335660,"PAK3","chrX","5'UTR","L1MC4a","LINE","L1"
"cg19429791","X",110664987,"RNU6-28P","chrX","TSS200","L1MD2","LINE","L1"
"cg14994604","X",111735181,"","chrX","","L1MB5","LINE","L1"
"ch.X.112318143R","X",112431487,"","chrX","","L1PA12","LINE","L1"
"cg24642789","X",112756151,"LOC101928437","chrX","Body","L1ME5","LINE","L1"
"cg05776941","X",112764276,"RP5-1170D6.1","chrX","TSS1500","L1MA6","LINE","L1"
"cg20187220","X",112765649,"RP5-1170D6.1","chrX","TSS200","L1MA6","LINE","L1"
"cg08424398","X",113172472,"XACT","chrX","Body","L1MA4","LINE","L1"
"cg04126963","X",113405979,"","chrX","","L1MA4A","LINE","L1"
"cg10758970","X",113717390,"","chrX","","L1MEe","LINE","L1"
"cg22020198","X",114235485,"","chrX","","L1PA17","LINE","L1"
"cg12775110","X",114374354,"LRCH2","chrX","Body","L1MA2","LINE","L1"
"cg06438727","X",114430258,"LRCH2","chrX","Body","L1PB4","LINE","L1"
"cg14807884","X",114889126,"","chrX","","L1MDa","LINE","L1"
"cg00440859","X",115028898,"DANT2","chrX","Body","L1MA4A","LINE","L1"
"cg04628535","X",115330345,"","chrX","","L1MA2","LINE","L1"
"cg20479736","X",115448687,"","chrX","","L1M1","LINE","L1"
"cg25120623","X",115448557,"","chrX","","L1M1","LINE","L1"
"cg14911918","X",115532198,"U6","chrX","TSS200","L1MEg","LINE","L1"
"cg20138838","X",115584900,"SLC6A14","chrX","Body","L1M5","LINE","L1"
"cg19500599","X",115594970,"CXorf61","chrX","TSS1500","L1PA11","LINE","L1"
"cg02211783","X",115594827,"CXorf61","chrX","TSS1500","L1PA11","LINE","L1"
"cg22214780","X",115884167,"","chrX","","L1PA16","LINE","L1"
"cg16725234","X",117063623,"KLHL13","chrX","Body","L1MD2","LINE","L1"
"cg06750118","X",117518882,"MIR1277","chrX","TSS1500","L1PREC2","LINE","L1"
"cg17308854","X",118092136,"","chrX","","L1MB8","LINE","L1"
"cg18892692","X",118473354,"","chrX","","L1MEc","LINE","L1"
"cg15913856","X",118600123,"LOC100303728","chrX","Body","L1MC4a","LINE","L1"
"cg08147391","X",118699975,"CXorf56","chrX","TSS1500","L1MB7","LINE","L1"
"cg13420803","X",118699970,"CXorf56","chrX","TSS1500","L1MB7","LINE","L1"
"cg08079626","X",119095199,"","chrX","","L1MC2","LINE","L1"
"cg20145285","X",119347722,"NKAPP1","chrX","3'UTR","L1MA4","LINE","L1"
"cg27498107","X",119638230,"","chrX","","L1MD","LINE","L1"
"cg14430500","X",119656925,"","chrX","","L1MB5","LINE","L1"
"cg21530618","X",119830442,"","chrX","","L1PA14","LINE","L1"
"cg14713996","X",120176218,"","chrX","","L1PA17","LINE","L1"
"cg10044071","X",120256535,"","chrX","","L1MD","LINE","L1"
"cg11215426","X",120704503,"","chrX","","L1MA3","LINE","L1"
"cg10863300","X",121002588,"AL359851.1","chrX","TSS200","L1MC4","LINE","L1"
"cg24634676","X",121497495,"","chrX","","L1PA13","LINE","L1"
"cg07144104","X",122703700,"","chrX","","L1M5","LINE","L1"
"cg05548158","X",122848153,"THOC2","chrX","Body","L1MB1","LINE","L1"
"cg19847191","X",122872682,"","chrX","","L1M5","LINE","L1"
"cg14212844","X",122904663,"","chrX","","L1M6","LINE","L1"
"cg03715506","X",123464624,"STAG2","chrX","5'UTR","L1MB4","LINE","L1"
"cg11615895","X",123465263,"STAG2","chrX","5'UTR","L1MB4","LINE","L1"
"ch.X.1813402F","X",125109297,"","chrX","","L1M1","LINE","L1"
"cg22287211","X",125556554,"","chrX","","L1MA2","LINE","L1"
"cg03345068","X",125712831,"","chrX","","L1MB4","LINE","L1"
"cg17548175","X",125715487,"","chrX","","L1MB3","LINE","L1"
"cg06657042","X",126797958,"CTD-2076M15.1","chrX","TSS1500","L1P4a","LINE","L1"
"cg09840989","X",127187630,"ACTRT1","chrX","TSS1500","L1MEd","LINE","L1"
"cg13574233","X",127241120,"","chrX","","L1MA4","LINE","L1"
"cg08454354","X",127651557,"RP1-30E17.2","chrX","3'UTR","L1PA16","LINE","L1"
"cg08941279","X",127914808,"","chrX","","L1P4b","LINE","L1"
"cg02873117","X",128292753,"","chrX","","L1MB7","LINE","L1"
"cg10169224","X",128560985,"","chrX","","L1MA4A","LINE","L1"
"cg04534730","X",128658604,"SMARCA1","chrX","TSS1500","L1MA4A","LINE","L1"
"cg05106652","X",128783303,"APLN","chrX","Body","L1MC5","LINE","L1"
"cg09820479","X",128810342,"","chrX","","L1MB7","LINE","L1"
"cg05541540","X",128845625,"","chrX","","L1MD3","LINE","L1"
"cg14651378","X",128883298,"XPNPEP2","chrX","Body","L1MB5","LINE","L1"
"cg08204043","X",129445241,"U6","chrX","TSS1500","L1M4","LINE","L1"
"cg02437907","X",129445231,"U6","chrX","TSS1500","L1M4","LINE","L1"
"cg16064583","X",129471056,"","chrX","","L1M5","LINE","L1"
"cg09755819","X",129659343,"RP1-274L7.1","chrX","TSS1500","L1MDa","LINE","L1"
"cg25450034","X",129806493,"ENOX2","chrX","Body","L1M2","LINE","L1"
"cg12699468","X",129905165,"ENOX2","chrX","5'UTR","L1ME3A","LINE","L1"
"cg21933278","X",129991465,"ENOX2","chrX","5'UTR","L1MA10","LINE","L1"
"cg01577989","X",130174745,"LINC01201","chrX","Body","L1ME3A","LINE","L1"
"cg01156207","X",130174753,"LINC01201","chrX","Body","L1ME3A","LINE","L1"
"cg04511807","X",130388878,"","chrX","","L1ME3C","LINE","L1"
"cg09569737","X",130534283,"IGSF1","chrX","TSS1500","L1PA17","LINE","L1"
"cg00862028","X",130537524,"AL135784.1","chrX","TSS1500","L1MB8","LINE","L1"
"cg04604154","X",130648834,"","chrX","","L1PREC2","LINE","L1"
"cg09333841","X",130923880,"FIRRE","chrX","Body","L1MA4","LINE","L1"
"cg08387214","X",130979639,"","chrX","","L1MEg","LINE","L1"
"cg02754070","X",131121317,"","chrX","","L1MA5","LINE","L1"
"cg20260768","X",131715271,"U6","chrX","TSS1500","L1M4","LINE","L1"
"cg21123327","X",132041742,"HS6ST2","chrX","Body","L1MB8","LINE","L1"
"cg25107702","X",133129155,"","chrX","","L1MB1","LINE","L1"
"cg13452402","X",133552830,"PHF6","chrX","Body","L1M5","LINE","L1"
"cg22491113","X",133684540,"LINC00629","chrX","Body","L1MC4","LINE","L1"
"cg09455225","X",133684399,"AC004383.5","chrX","5'UTR","L1MC4","LINE","L1"
"cg09255182","X",133895494,"U4","chrX","TSS1500","L1P5","LINE","L1"
"cg20649285","X",134302207,"CXorf48","chrX","Body","L1MA6","LINE","L1"
"cg14307767","X",134433656,"ZNF75D","chrX","Body","L1MB8","LINE","L1"
"cg17233634","X",134449945,"ZNF75D","chrX","Body","L1MA4A","LINE","L1"
"cg08959724","X",134552827,"","chrX","","L1MD1","LINE","L1"
"cg16654000","X",134563221,"RN5S515","chrX","TSS1500","L1MEg","LINE","L1"
"cg13489115","X",134574376,"","chrX","","L1PA15","LINE","L1"
"cg01497088","X",134730897,"","chrX","","L1M4","LINE","L1"
"cg16310755","X",134821808,"","chrX","","L1M4","LINE","L1"
"cg23090671","X",134929678,"CT45A4","chrX","Body","L1MA3","LINE","L1"
"cg14913984","X",134976102,"CT45A10","chrX","TSS1500","L1M4","LINE","L1"
"cg08607875","X",134976100,"CT45A10","chrX","TSS1500","L1M4","LINE","L1"
"cg00263806","X",135103217,"SLC9A6","chrX","Body","L1MC3","LINE","L1"
"cg06068891","X",135228207,"FHL1","chrX","TSS1500","L1MD2","LINE","L1"
"cg05455393","X",135228215,"FHL1","chrX","TSS1500","L1MD2","LINE","L1"
"cg09601904","X",135402568,"ADGRG4","chrX","Body","L1ME4a","LINE","L1"
"cg05570609","X",135852617,"ARHGEF6","chrX","Body","L1M4","LINE","L1"
"cg21649182","X",135864872,"ARHGEF6","chrX","TSS1500","L1ME1","LINE","L1"
"cg18126630","X",136130649,"","chrX","","L1MC5","LINE","L1"
"cg17046936","X",136233673,"","chrX","","L1MDa","LINE","L1"
"cg00140927","X",136445269,"","chrX","","L1MA7","LINE","L1"
"cg02168333","X",136914292,"","chrX","","L1PB1","LINE","L1"
"cg15514212","X",137210369,"","chrX","","L1P4a","LINE","L1"
"cg03229772","X",137233104,"","chrX","","L1M5","LINE","L1"
"cg04593531","X",137700748,"LOC158696","chrX","TSS1500","L1MA9","LINE","L1"
"cg17221316","X",137700841,"LOC158696","chrX","TSS1500","L1MA9","LINE","L1"
"cg02351471","X",137859927,"FGF13","chrX","Body","L1MDb","LINE","L1"
"cg11396599","X",138512000,"","chrX","","L1M4","LINE","L1"
"cg09148853","X",138525808,"","chrX","","L1PREC2","LINE","L1"
"cg03155646","X",138612104,"F9","chrX","TSS1500","L1MDa","LINE","L1"
"cg25220716","X",138791201,"MCF2","chrX","TSS1500","L1MA9","LINE","L1"
"cg01454344","X",139693749,"","chrX","","L1M1","LINE","L1"
"cg15232885","X",140925367,"MAGEC3","chrX","TSS1500","L1PBa","LINE","L1"
"cg24549268","X",140924742,"MAGEC3","chrX","TSS1500","L1PBa","LINE","L1"
"cg20371422","X",140924938,"MAGEC3","chrX","TSS1500","L1PBa","LINE","L1"
"cg10296914","X",140980959,"MAGEC3","chrX","Body","L1MC2","LINE","L1"
"cg25676678","X",140981312,"MAGEC3","chrX","TSS1500","L1MC2","LINE","L1"
"cg16806291","X",141294544,"MAGEC2","chrX","TSS1500","L1MD","LINE","L1"
"cg01547165","X",141455875,"","chrX","","L1MC1","LINE","L1"
"cg18714753","X",141497486,"RN5S516","chrX","TSS1500","L1M1","LINE","L1"
"cg14475518","X",141498806,"RN5S516","chrX","TSS200","L1M1","LINE","L1"
"cg23174483","X",141497529,"RN5S516","chrX","TSS1500","L1M1","LINE","L1"
"cg01766063","X",142112435,"SPANXN4","chrX","TSS1500","L1M5","LINE","L1"
"cg25885580","X",142112575,"SPANXN4","chrX","TSS1500","L1M5","LINE","L1"
"cg18528705","X",142286397,"7SK","chrX","TSS1500","L1MA1","LINE","L1"
"cg07920317","X",142285386,"7SK","chrX","TSS200","L1MA1","LINE","L1"
"cg05302779","X",144476349,"","chrX","","L1MA3","LINE","L1"
"cg18004915","X",144710082,"","chrX","","L1MA2","LINE","L1"
"cg01115042","X",145537767,"","chrX","","L1PA16","LINE","L1"
"cg25908629","X",145563470,"","chrX","","L1M1","LINE","L1"
"cg10273152","X",145704429,"","chrX","","L1PA3","LINE","L1"
"cg02562693","X",146271794,"MIR513C","chrX","TSS1500","L1PA2","LINE","L1"
"cg09721969","X",146313275,"MIR507","chrX","TSS1500","L1MA6","LINE","L1"
"cg01374885","X",146319567,"MIR508","chrX","TSS1500","L1MB3","LINE","L1"
"cg04037410","X",146331934,"MIR514B","chrX","TSS200","L1MA9","LINE","L1"
"cg14583361","X",146333027,"MIR514B","chrX","TSS1500","L1M4b","LINE","L1"
"cg05883757","X",146354961,"MIR510","chrX","TSS1500","L1M4b","LINE","L1"
"cg06875704","X",146354958,"MIR510","chrX","TSS1500","L1M4b","LINE","L1"
"cg10517173","X",146984259,"L29074.3","chrX","TSS1500","L1MC2","LINE","L1"
"cg07901493","X",146983209,"L29074.3","chrX","TSS1500","L1MC2","LINE","L1"
"cg07228543","X",146984309,"L29074.3","chrX","TSS1500","L1MC2","LINE","L1"
"cg15330073","X",147175336,"","chrX","","L1P4a","LINE","L1"
"cg16976164","X",148233451,"","chrX","","L1P4b","LINE","L1"
"cg11917183","X",148266739,"","chrX","","L1M5","LINE","L1"
"cg06213404","X",148411448,"U7","chrX","TSS1500","L1MC5","LINE","L1"
"cg02201720","X",148411481,"U7","chrX","TSS1500","L1MC5","LINE","L1"
"cg24500161","X",148683938,"TMEM185A","chrX","Body","L1ME1","LINE","L1"
"cg02807292","X",148881010,"","chrX","","L1MD2","LINE","L1"
"cg08976200","X",149085389,"","chrX","","L1MCb","LINE","L1"
"cg15851537","X",149401237,"RP13-507I23.2","chrX","TSS1500","L1ME3A","LINE","L1"
"cg12584086","X",149612436,"MAMLD1","chrX","TSS1500","L1MDa","LINE","L1"
"cg13207778","X",149903801,"MTMR1","chrX","Body","L1M4","LINE","L1"
"cg01992010","X",150124492,"U6","chrX","TSS1500","L1M5","LINE","L1"
"cg12964839","X",150161227,"","chrX","","L1MB8","LINE","L1"
"cg05475280","X",150569790,"VMA21","chrX","Body","L1MA9","LINE","L1"
"cg17477648","X",150685159,"","chrX","","L1P4e","LINE","L1"
"cg10846614","X",150902317,"CNGA2","chrX","TSS1500","L1MEc","LINE","L1"
"cg07270503","X",150902411,"CNGA2","chrX","TSS1500","L1MEc","LINE","L1"
"cg16410962","X",151139612,"GABRE","chrX","Body","L1ME3A","LINE","L1"
"cg08216934","X",151391229,"GABRA3","chrX","Body","L1ME3A","LINE","L1"
"cg08617337","X",151802723,"","chrX","","L1MEg","LINE","L1"
"cg27151361","X",151939710,"MAGEA3","chrX","TSS1500","L1M5","LINE","L1"
"cg06452192","X",152029848,"NSDHL","chrX","Body","L1ME3C","LINE","L1"
"cg08992687","X",152165889,"","chrX","","L1MA9","LINE","L1"
"cg04077100","X",152400185,"","chrX","","L1PB3","LINE","L1"
"cg22522402","X",152402356,"","chrX","","L1ME4a","LINE","L1"
"cg03719434","X",152474253,"","chrX","","L1MD2","LINE","L1"
"cg00916680","X",152529487,"","chrX","","L1MB5","LINE","L1"
"cg12005601","X",152530639,"","chrX","","L1PB3","LINE","L1"
"cg10228006","X",152590495,"","chrX","","L1PA14","LINE","L1"
"cg05397813","X",152599146,"ZNF275","chrX","TSS1500","L1ME2","LINE","L1"
"cg00276099","X",152599188,"ZNF275","chrX","TSS1500","L1ME2","LINE","L1"
"cg16635803","X",152631208,"","chrX","","L1M5","LINE","L1"
"cg15212442","X",152668466,"","chrX","","L1MEf","LINE","L1"
"cg13976049","X",152682625,"ZFP92","chrX","TSS1500","L1M7","LINE","L1"
"cg14464603","X",152706345,"","chrX","","L1MD2","LINE","L1"
"cg10502157","X",152706334,"","chrX","","L1MD2","LINE","L1"
"cg15438774","X",152725951,"HAUS7","chrX","Body","L1MB3","LINE","L1"
"cg27587954","X",152726276,"HAUS7","chrX","Body","L1MD2","LINE","L1"
"cg09065438","X",152815874,"ATP2B3","chrX","Body","L1MB5","LINE","L1"
"cg24513238","X",152816621,"ATP2B3","chrX","Body","L1MB4","LINE","L1"
"cg20945323","X",152859170,"FAM58A","chrX","Body","L1MD2","LINE","L1"
"cg06251000","X",152874416,"","chrX","","L1MB7","LINE","L1"
"cg03797408","X",152883540,"","chrX","","L1M4","LINE","L1"
"cg01673454","X",152924119,"","chrX","","L1MEc","LINE","L1"
"cg00177456","X",152927170,"","chrX","","L1MB7","LINE","L1"
"cg11092989","X",152946736,"PNCK","chrX","5'UTR","L1MC3","LINE","L1"
"cg24668255","X",152997085,"ABCD1","chrX","Body","L1MEg","LINE","L1"
"cg07782381","X",153000773,"ABCD1","chrX","Body","L1MB7","LINE","L1"
"cg03445845","X",153023330,"U52111.14","chrX","3'UTR","L1MA9","LINE","L1"
"cg11192090","X",153078674,"PDZD4","chrX","Body","L1M5","LINE","L1"
"cg04619644","X",153083134,"PDZD4","chrX","Body","L1MB7","LINE","L1"
"cg15877911","X",153119200,"","chrX","","L1MEg","LINE","L1"
"cg01451437","X",153119977,"SNORD36","chrX","TSS1500","L1M5","LINE","L1"
"cg06648234","X",153179719,"ARHGAP4","chrX","Body","L1MB7","LINE","L1"
"cg15448739","X",153198539,"NAA10","chrX","Body","L1MC2","LINE","L1"
"cg20038517","X",153271894,"","chrX","","L1ME3","LINE","L1"
"cg17519328","X",153300529,"MECP2","chrX","Body","L1MC4a","LINE","L1"
"cg02544499","X",153305738,"MECP2","chrX","Body","L1MC4","LINE","L1"
"cg21562617","X",153306102,"MECP2","chrX","Body","L1MC4","LINE","L1"
"cg12554272","X",153308511,"MECP2","chrX","Body","L1MB5","LINE","L1"
"cg06058203","X",153312587,"MECP2","chrX","Body","HAL1b","LINE","L1"
"cg04439055","X",153312186,"MECP2","chrX","Body","HAL1b","LINE","L1"
"cg11063970","X",153391434,"MECP2","chrX","3'UTR","L1M1","LINE","L1"
"cg22513912","X",153391153,"MECP2","chrX","3'UTR","L1M1","LINE","L1"
"cg01556519","X",153484362,"OPN1MW2","chrX","TSS1500","L1MEg","LINE","L1"
"cg16452151","X",153632400,"DNASE1L1","chrX","Body","L1MB7","LINE","L1"
"cg11331769","X",153639287,"TAZ","chrX","TSS1500","L1MB5","LINE","L1"
"cg26419091","X",153705417,"LAGE3","chrX","3'UTR","L1MEc","LINE","L1"
"cg06943886","X",153708582,"LAGE3","chrX","TSS1500","L1ME4a","LINE","L1"
"cg21150314","X",153957261,"GAB3","chrX","Body","L1MD2","LINE","L1"
"cg10386339","X",154021359,"MPP1","chrX","Body","L1ME3B","LINE","L1"
"cg26218880","X",154034816,"MPP1","chrX","TSS1500","L1M5","LINE","L1"
"cg15246270","X",154063363,"LOC100132963","chrX","TSS1500","L1MB1","LINE","L1"
"cg27088126","X",154110093,"F8","chrX","Body","L1MB5","LINE","L1"
"cg13665866","X",154146451,"F8","chrX","Body","L1MA4","LINE","L1"
"cg02350683","X",154209579,"F8","chrX","Body","L1MA6","LINE","L1"
"cg18264930","X",154219040,"F8","chrX","Body","L1MD2","LINE","L1"
"cg27104720","X",154277313,"FUNDC2","chrX","Body","L1M5","LINE","L1"
"cg02162427","X",154322707,"BRCC3","chrX","Body","L1MD2","LINE","L1"
"cg09791501","X",154341468,"BRCC3","chrX","Body","L1MB2","LINE","L1"
"cg08483687","X",154362109,"MTCP1","chrX","5'UTR","L1M4c","LINE","L1"
"cg01035781","X",154383040,"","chrX","","L1PB1","LINE","L1"
"cg02680531","X",154424276,"VBP1","chrX","TSS1500","L1PA10","LINE","L1"
"cg13012891","X",154463367,"VBP1","chrX","Body","L1M7","LINE","L1"
"cg14121427","X",154463050,"VBP1","chrX","Body","L1M7","LINE","L1"
"cg26674297","X",154494416,"RAB39B","chrX","TSS1500","L1M5","LINE","L1"
"cg26238729","X",154543282,"CLIC2","chrX","Body","L1PB1","LINE","L1"
"cg12645617","X",154616579,"","chrX","","L1PB3","LINE","L1"
"cg25636296","X",154640536,"","chrX","","L1MA9","LINE","L1"
"cg16428758","X",154769629,"TMLHE","chrX","Body","L1M4c","LINE","L1"
"cg05682970","X",154839539,"TMLHE","chrX","5'UTR","L1MB7","LINE","L1"
"cg01566232","X",154891969,"SPRY3","chrX","5'UTR","L1PB4","LINE","L1"
"cg07551525","X",154915967,"SPRY3","chrX","5'UTR","L1MEf","LINE","L1"
"cg07870295","Y",2709075,"RPS4Y1","chrY","TSS1500","L1MB7","LINE","L1"
"cg09144431","Y",7208596,"PRKY","chrY","Body","L1PA15","LINE","L1"
"cg05098815","Y",9449618,"RBMY3AP","chrY","Body","L1MB5","LINE","L1"
"cg06855731","Y",9931079,"RN5S519","chrY","TSS1500","L1M1","LINE","L1"
"cg22077592","Y",14070990,"","chrY","","L1MB5","LINE","L1"
"cg14446584","Y",14822618,"USP9Y","chrY","Body","L1MCa","LINE","L1"
"cg05230942","Y",21155270,"CD24","chrY","TSS1500","L1PA7","LINE","L1"
"cg06231362","Y",21726406,"","chrY","","L1MB5","LINE","L1"
"cg01988452","Y",22736528,"EIF1AY","chrY","TSS1500","L1M4","LINE","L1"
