"chr","Start","End"
"chr2","111295001","111367812"
"chr2","110552164","110552206"
"chr2","111368170","111385250"
"chr2","114195564","114256774"
"chr2","114258044","114260094"
"chr2","114261795","114299034"
"chr2","114300178","114311787"
"chr2","114312191","114341300"
"chr2","114342299","114342620"
"chr2","114783531","115419727"
"chr2","115420262","115832050"
"chr2","116637255","118572111"
"chr2","118572628","118593638"
"chr2","118594235","118616574"
"chr2","118618164","118661394"
"chr2","119145062","119532064"
"chr2","119532316","119592601"
"chr2","119593846","119599058"
"chr2","119599300","119599457"
"chr2","119600967","119602615"
"chr2","119604487","119605199"
"chr2","119605621","119606037"
"chr2","119606314","119606568"
"chr2","119606827","119607377"
"chr2","119607911","119611295"
"chr2","119611882","119613030"
"chr2","119615566","119616132"
"chr2","119616827","119769142"
"chr2","119769397","119914125"
"chr2","119916664","119929474"
"chr2","121345342","121411982"
"chr2","121412316","121492856"
"chr2","121495235","121499227"
"chr2","121499579","121500009"
"chr2","121742397","121745839"
"chr2","121746852","121835033"
"chr2","122535914","124782251"
"chr2","124783256","127413695"
"chr2","127414172","127534731"
"chr2","127535187","127643799"
"chr2","127644105","127729671"
"chr2","127729906","127734402"
"chr2","127734678","127782612"
"chr2","127782830","127783080"
"chr2","127783312","127792195"
"chr2","129495075","129659298"
"chr2","129659569","129659680"
"chr2","129659948","129705606"
"chr2","130010834","130345042"
"chr2","130345357","130453679"
"chr2","131185589","131186144"
"chr2","131186497","131280685"
"chr2","131280930","131306868"
"chr2","131307614","131328275"
"chr2","131329021","131354987"
"chr2","131355232","131450172"
"chr2","131450517","131451056"
"chr2","131451413","131485148"
"chr2","131485461","131513362"
"chr2","131514184","131555095"
"chr2","131555930","131556137"
"chr2","132033531","132056861"
"chr2","132057200","132057740"
"chr2","132058097","132110848"
"chr2","132111170","132121262"
"chr2","132121763","132152148"
"chr2","132152441","132152765"
"chr2","132153045","132182326"
"chr2","132183102","132202264"
"chr2","132203258","132218366"
"chr2","132297177","132348565"
"chr2","132348822","132404283"
"chr2","132404961","132415392"
"chr2","132415782","132431209"
"chr2","132431769","132439832"
"chr2","132440423","132558958"
"chr2","132559615","132585111"
"chr2","132588284","132767362"
"chr2","132767938","132795198"
"chr2","132796197","133011611"
"chr2","133011909","133013776"
"chr2","133015741","133110315"
"chr2","133111320","133173531"
"chr2","133174370","133175159"
"chr2","133175445","133343113"
"chr2","133343383","133402719"
"chr2","133403011","133426651"
"chr2","133428871","133999418"
"chr2","134366944","134736577"
"chr2","135283531","135475697"
"chr2","135476994","135599794"
"chr2","136864574","136874085"
"chr2","136875781","136876710"
"chr2","136877052","137181060"
"chr2","137181302","137522459"
"chr2","137523697","138578484"
"chr2","139483897","139537691"
"chr2","139538651","139660185"
"chr2","139660396","142887723"
"chr2","142888554","143430616"
"chr2","143746422","144495922"
"chr2","145275379","145281735"
"chr2","145282270","147344800"
"chr2","147345380","147533530"
"chr2","148314428","148557839"
"chr2","150309768","151182222"
"chr2","151541755","152049073"
"chr2","153722742","154334448"
"chr2","154335459","154727905"
"chr2","154728272","154728943"
"chr2","154729329","154729612"
"chr2","154729919","155554004"
"chr2","155556070","156858111"
"chr2","157541755","158233251"
"chr2","158361211","158453798"
"chr2","158454112","158484857"
"chr2","158485696","158541754"
"chr2","158885776","159313171"
"chr2","159313417","159313651"
"chr2","159314814","159319309"
"chr2","162312672","162809416"
"chr2","166846653","167232387"
"chr2","167232712","168149032"
"chr2","168150798","168304247"
"chr2","172946213","172947842"
"chr2","172948201","172949241"
"chr2","172950127","172951288"
"chr2","172952160","172952808"
"chr2","172953161","172959266"
"chr2","172962055","172963622"
"chr2","172964136","172964761"
"chr2","172967858","172971044"
"chr2","172971388","172971762"
"chr2","176062755","176753849"
"chr2","176932664","176933130"
"chr2","176933450","176936245"
"chr2","176936810","176944086"
"chr2","176948447","176949510"
"chr2","176949796","176949992"
"chr2","176950337","176950594"
"chr2","176950847","176952694"
"chr2","176953298","176956503"
"chr2","176956708","176957053"
"chr2","176958280","176962178"
"chr2","176962488","176964061"
"chr2","176965510","176969216"
"chr2","176969896","176971705"
"chr2","176972306","176973426"
"chr2","176973719","176977283"
"chr2","176977541","176980764"
"chr2","176981424","176982106"
"chr2","176982403","176986423"
"chr2","176988292","176989336"
"chr2","176989588","176992949"
"chr2","176993187","176993478"
"chr2","176995558","177001220"
"chr2","177001784","177004451"
"chr2","177004694","177005363"
"chr2","177005667","177012370"
"chr2","177012676","177014947"
"chr2","177015215","177016415"
"chr2","177016633","177017265"
"chr2","177017490","177024500"
"chr2","177025693","177027616"
"chr2","177028015","177029412"
"chr2","177029942","177036253"
"chr2","177037214","177039550"
"chr2","177039952","177042750"
"chr2","177043445","177052956"
"chr2","177054351","177134137"
"chr2","177134532","177135392"
"chr2","177555704","177764835"
"chr2","178483784","178937594"
"chr2","178937908","178977077"
"chr2","180612732","180725716"
"chr2","180726466","180791755"
"chr2","180870457","180871626"
"chr2","180871875","181844790"
"chr2","181845515","182321760"
"chr2","182323030","182521220"
"chr2","182521928","182547872"
"chr2","182549178","182551556"
"chr2","184541756","185463207"
"chr2","185463590","186603391"
"chr2","186603911","186895154"
"chr2","193041756","193058994"
"chr2","193060813","194288690"
"chr2","194678953","196199501"
"chr2","198582788","198649750"
"chr2","198651600","198669078"
"chr2","198670155","200225770"
"chr2","207291756","207308265"
"chr2","207308908","207506773"
"chr2","207507423","207629877"
"chr2","207630161","207631380"
"chr2","209541756","210010092"
"chr2","210010368","210073772"
"chr2","210074295","210288412"
"chr2","210288799","210310313"
"chr2","211541756","212058466"
"chr2","212760665","213402179"
"chr2","213403868","213533360"
"chr2","214314257","215405117"
"chr2","217557175","217559038"
"chr2","217559485","217674964"
"chr2","217675215","217915695"
"chr2","219725011","219736131"
"chr2","219736593","219738080"
"chr2","219738789","219744985"
"chr2","219745781","219748275"
"chr2","219748806","219757457"
"chr2","219758002","219762986"
"chr2","219763538","219773545"
"chr2","219774104","219824150"
"chr2","219825865","219827658"
"chr2","219828206","219846290"
"chr2","219847138","219848918"
"chr2","219850542","219857681"
"chr2","219858918","219860926"
"chr2","219861243","219866130"
"chr2","219868055","219906106"
"chr2","219906329","219920170"
"chr2","219920582","219922153"
"chr2","219923131","219923668"
"chr2","219923912","219924818"
"chr2","219926131","219931106"
"chr2","220173272","220173869"
"chr2","220174284","220196430"
"chr2","220196769","220222527"
"chr2","220373542","220377742"
"chr2","220377947","220387074"
"chr2","220388076","220395665"
"chr2","221214951","222436033"
"chr2","222438942","222449414"
"chr2","222951478","223155725"
"chr2","223156155","223159724"
"chr2","223160488","223161530"
"chr2","223161920","223162945"
"chr2","223163913","223167204"
"chr2","223167561","223168652"
"chr2","223169009","223170485"
"chr2","223171141","223176492"
"chr2","223177516","223183012"
"chr2","223185469","223288921"
"chr2","223290014","223321517"
"chr2","223813751","223917575"
"chr2","223918038","224479052"
"chr2","225844484","225906652"
"chr2","225907465","226446715"
"chr2","226447732","227180265"
"chr2","228791757","229045956"
"chr2","229046554","229875408"
"chr2","230493180","230578061"
"chr2","230579982","230599558"
"chr2","234486533","234652245"
"chr2","234471328","234475061"
"chr2","234652721","234663594"
"chr2","234664072","234725448"
"chr2","234777099","234847646"
"chr2","234847858","234997931"
"chr2","237106684","237119977"
"chr2","237120258","237123014"
"chr2","237123573","237145612"
"chr2","237146577","237231025"
"chr2","237807670","237907916"
"chr2","238085262","238200637"
"chr2","239440727","239542237"
"chr2","239542554","239755095"
"chr2","239756195","239756222"
"chr2","239788571","239801978"
"chr2","239831979","239888298"
"chr2","239888910","239930797"
"chr2","239931058","239962692"
"chr2","240335064","240449073"
"chr2","240449765","240566173"
"chr2","240566645","240649997"
"chr2","240650206","240738026"
"chr2","240738234","240784132"
"chr2","240825144","240844828"
"chr2","240845062","240868277"
"chr2","240868591","240874492"
"chr2","240965272","240981400"
"chr2","240981866","241063700"
"chr2","241075917","241097403"
"chr2","241097935","241145492"
"chr2","241562911","241569690"
"chr2","241570139","241580723"
"chr2","241581283","241586656"
"chr2","241587100","241611743"
"chr2","241612678","241640408"
"chr2","241641360","241717038"
"chr2","241718394","241719464"
"chr2","241719702","241720949"
"chr2","241722115","241758140"
"chr2","241760784","241771654"
"chr2","241772195","241796347"
"chr2","241851328","241855373"
"chr2","241855632","241855996"
"chr2","241856202","241858186"
"chr2","241858536","241905703"
"chr2","241905912","241922776"
"chr2","241923144","241925679"
"chr2","242743759","242754322"
"chr2","242754630","242755692"
"chr2","242756364","242757388"
"chr2","242757731","242760680"
"chr2","242760887","242766045"
"chr2","242766583","242785910"
"chr2","242786617","242787132"
"chr2","242787415","242788780"
"chr2","242791122","242794852"
"chr2","242795084","242799487"
"chr2","242799697","242805751"
"chr2","242806035","242808404"
"chr2","242808619","242815055"
"chr2","242815600","242820401"
"chr2","242923988","242927443"
"chr2","242928054","242929992"
"chr2","242930253","242945405"
"chr2","242946564","242948739"
"chr2","242952838","242987640"
"chr2","242987875","242988704"
"chr2","242989858","243030299"
"chr2","243031563","243102476"
"chr20","60001","241913"
"chr20","1161922","1165364"
"chr20","1166333","1206678"
"chr20","1207120","1243458"
"chr20","2084071","2084906"
"chr20","2674699","2729996"
"chr20","2730798","2731062"
"chr20","2731396","2732745"
"chr20","2733631","2780977"
"chr20","2781498","2801638"
"chr20","2802136","2803922"
"chr20","4052001","4129481"
"chr20","4130413","4152865"
"chr20","4153399","4202147"
"chr20","4202766","4228531"
"chr20","4230497","4302000"
"chr20","4492704","4573175"
"chr20","4573497","4618174"
"chr20","5263381","5282834"
"chr20","5283063","5296265"
"chr20","5297799","5485553"
"chr20","5838704","5891877"
"chr20","5892418","5911628"
"chr20","6168262","6193619"
"chr20","6193876","6748051"
"chr20","6749547","6750694"
"chr20","6750958","7949260"
"chr20","8980980","9048957"
"chr20","9050019","9487110"
"chr20","9487890","9495252"
"chr20","9495598","9496470"
"chr20","9496894","9819270"
"chr20","9819862","10015609"
"chr20","10015915","10152767"
"chr20","10153194","10198134"
"chr20","10198985","10200087"
"chr20","10200385","10303573"
"chr20","10965072","11657791"
"chr20","12140872","12880140"
"chr20","14069520","14288775"
"chr20","16648055","16710506"
"chr20","16711116","17206527"
"chr20","17206953","17208549"
"chr20","17208757","17209417"
"chr20","17209623","17296124"
"chr20","17296532","17449223"
"chr20","18765701","19177019"
"chr20","20057790","20344399"
"chr20","20350606","20357125"
"chr20","20847657","21000764"
"chr20","21001281","21080928"
"chr20","21082825","21083500"
"chr20","21083848","21086138"
"chr20","21087176","21106647"
"chr20","21106968","21107523"
"chr20","21371674","21372040"
"chr20","21372464","21376357"
"chr20","21378246","21485931"
"chr20","21496715","21501960"
"chr20","21503932","21596955"
"chr20","21802001","22548966"
"chr20","22549721","22557516"
"chr20","22559241","22559552"
"chr20","22560002","22562735"
"chr20","22566105","22566820"
"chr20","22567056","22567452"
"chr20","22567881","22667264"
"chr20","23712799","23969148"
"chr20","23969434","24449843"
"chr20","24452038","24890205"
"chr20","25802001","25937151"
"chr20","25990179","25990390"
"chr20","25990742","26188637"
"chr20","26190349","26319569"
"chr20","29419570","29534909"
"chr20","29535209","29550848"
"chr20","29551856","29611398"
"chr20","29612358","29653908"
"chr20","29803909","30050564"
"chr20","30538996","30539522"
"chr20","30539960","30555900"
"chr20","30556503","30582787"
"chr20","30583100","30584319"
"chr20","30584779","30605743"
"chr20","30605971","30606491"
"chr20","30607175","30618792"
"chr20","30619139","30639907"
"chr20","30640787","30698743"
"chr20","31536340","31887137"
"chr20","34895215","34897085"
"chr20","34947086","35060056"
"chr20","36035204","36087706"
"chr20","36226842","36322181"
"chr20","36322587","36323647"
"chr20","37275135","37302812"
"chr20","37303389","37352129"
"chr20","37357373","37359504"
"chr20","37359854","37371696"
"chr20","37435593","37464501"
"chr20","37464848","37539869"
"chr20","37679102","39258412"
"chr20","39319988","39321288"
"chr20","39321648","39471325"
"chr20","40316587","40321473"
"chr20","40321960","40627223"
"chr20","40628026","41817474"
"chr20","41819213","42079604"
"chr20","42378154","42543096"
"chr20","42545138","42744321"
"chr20","42745024","42788215"
"chr20","42789169","42839133"
"chr20","42839884","42875763"
"chr20","42876185","42939449"
"chr20","42940044","42955432"
"chr20","42955729","43078262"
"chr20","43373738","43374348"
"chr20","43374891","43378667"
"chr20","43379439","43438736"
"chr20","43439547","43486879"
"chr20","43816587","43921948"
"chr20","43922643","43926593"
"chr20","43927172","43932911"
"chr20","43933401","43935198"
"chr20","43935634","43940305"
"chr20","43941112","43945120"
"chr20","43945662","43948906"
"chr20","44072052","44098279"
"chr20","44099537","44364394"
"chr20","44639989","44640287"
"chr20","44641211","44642093"
"chr20","44642407","44642655"
"chr20","44643112","44651065"
"chr20","44651370","44657462"
"chr20","44659244","44660341"
"chr20","44660949","44685770"
"chr20","44687611","44687942"
"chr20","44747061","44781879"
"chr20","44782194","44803063"
"chr20","44803663","44806598"
"chr20","44806876","44829505"
"chr20","44829849","44838886"
"chr20","44839205","44875252"
"chr20","44875455","44879698"
"chr20","44880289","44935931"
"chr20","44937311","44941341"
"chr20","44941570","44973747"
"chr20","46364415","46413741"
"chr20","46415508","46579790"
"chr20","46580168","46772780"
"chr20","46830079","47001707"
"chr20","47001972","47013681"
"chr20","47013971","47149223"
"chr20","47935685","48098511"
"chr20","48099561","48100763"
"chr20","48101023","48153956"
"chr20","51105301","51589706"
"chr20","51590021","51647367"
"chr20","52907712","53091732"
"chr20","53092994","53219020"
"chr20","53308548","54578602"
"chr20","54580679","54824311"
"chr20","54824585","54919035"
"chr20","54919358","54920857"
"chr20","56099945","56099969"
"chr20","56100251","56163303"
"chr20","56239777","56247248"
"chr20","56247652","56283890"
"chr20","56285396","56293562"
"chr20","56293857","56323972"
"chr20","56324255","56660079"
"chr20","56755106","56780582"
"chr20","56781119","56803281"
"chr20","56804113","56816594"
"chr20","57041667","57042165"
"chr20","57042766","57089459"
"chr20","57090238","57224694"
"chr20","57226323","57231009"
"chr20","58070722","58152279"
"chr20","58152848","58179807"
"chr20","58180788","58413136"
"chr20","58940111","59542507"
"chr20","59542740","59598842"
"chr20","59599306","59826976"
"chr20","59828979","59864747"
"chr20","59865070","59965575"
"chr20","59965791","60119506"
"chr20","60119713","60348097"
"chr20","60348429","60373337"
"chr20","60373540","60448774"
"chr20","60449064","60456284"
"chr20","60456613","60470079"
"chr20","60470336","60494767"
"chr20","60495450","60501965"
"chr20","60502174","60503255"
"chr20","60503503","60511719"
"chr20","60512096","60518032"
"chr20","60523877","60532679"
"chr20","60791719","60794178"
"chr20","60796122","60813370"
"chr20","61041671","61049360"
"chr20","61051898","61091437"
"chr20","61141438","61147456"
"chr20","61147788","61148080"
"chr20","61148991","61150436"
"chr20","61150647","61151585"
"chr20","61151904","61178641"
"chr20","61178896","61196869"
"chr20","61197073","61200971"
"chr20","61201273","61213369"
"chr20","61263370","61273276"
"chr20","61314829","61315174"
"chr20","61315498","61339857"
"chr20","61341221","61403306"
"chr20","61403594","61426695"
"chr20","61427100","61427667"
"chr20","61428099","61428567"
"chr20","61612502","61621171"
"chr20","61621542","61636170"
"chr20","61639056","61640479"
"chr20","61641169","61660248"
"chr20","61660882","61665779"
"chr20","61666556","61675074"
"chr20","61675818","61695580"
"chr20","61695926","61697207"
"chr20","61697411","61703525"
"chr20","61704023","61717766"
"chr20","61718007","61718850"
"chr20","61719092","61733274"
"chr20","61734522","61754867"
"chr20","61755084","61788159"
"chr20","61788670","61806253"
"chr20","61810868","61822290"
"chr20","61822509","61822525"
"chr20","61871179","61877853"
"chr20","61878072","61884643"
"chr20","61886388","61897953"
"chr20","61898327","61903906"
"chr20","61904702","61905860"
"chr20","61927483","61937481"
"chr20","61937739","61951345"
"chr20","61951550","61953905"
"chr20","61954409","61973860"
"chr20","61974298","61978014"
"chr20","61978295","61979254"
"chr20","61979574","61980563"
"chr20","61982374","61992185"
"chr20","61993600","62002748"
"chr20","62003034","62026261"
"chr20","62026481","62031416"
"chr20","62032424","62037457"
"chr20","62037720","62037928"
"chr20","62038678","62043262"
"chr20","62043585","62046268"
"chr20","62046584","62051940"
"chr20","62052287","62052906"
"chr20","62053327","62059390"
"chr20","62059607","62076059"
"chr20","62076264","62079614"
"chr20","62079913","62084466"
"chr20","62084904","62085562"
"chr20","62085945","62092325"
"chr20","62092587","62097192"
"chr20","62098255","62102540"
"chr20","62103996","62111290"
"chr20","62111517","62119197"
"chr20","62120621","62121857"
"chr20","62122080","62125929"
"chr20","62126462","62127242"
"chr20","62127736","62151044"
"chr20","62152848","62153065"
"chr20","62153271","62165473"
"chr20","62165723","62168431"
"chr20","62168685","62178441"
"chr20","62179184","62185072"
"chr20","62185573","62186558"
"chr20","62715762","62716287"
"chr20","62716534","62718471"
"chr20","62719017","62729712"
"chr20","62730160","62733462"
"chr20","62734323","62737381"
"chr20","62738072","62809869"
"chr20","62810372","62818089"
"chr20","62818893","62833183"
"chr20","62948465","62958972"
"chr20","62959514","62965520"
"chr21","10697897","10884731"
"chr21","10885088","10895510"
"chr21","10895782","10989912"
"chr21","10991414","11106717"
"chr21","11107133","11188129"
"chr21","14338130","14409411"
"chr21","14410502","15035942"
"chr21","15036237","15038194"
"chr21","15038816","15052409"
"chr21","15052645","15052973"
"chr21","15053361","15068824"
"chr21","15070119","15077050"
"chr21","15077825","15095650"
"chr21","15096480","15134551"
"chr21","15135338","15148403"
"chr21","15148638","15197768"
"chr21","15197999","15228176"
"chr21","15578130","15588438"
"chr21","15588909","15755370"
"chr21","15756087","16177729"
"chr21","18016316","18884805"
"chr21","18886112","18964328"
"chr21","19376821","19617097"
"chr21","19617875","22369422"
"chr21","22370583","22381307"
"chr21","22812825","23412646"
"chr21","23812067","26734107"
"chr21","26734486","26932899"
"chr21","28959432","29978496"
"chr21","31023973","31311385"
"chr21","31312107","32414369"
"chr21","34269355","34350725"
"chr21","34350962","34392161"
"chr21","34392657","34395127"
"chr21","34400246","34405576"
"chr21","34406539","34442205"
"chr21","34444544","34444679"
"chr21","35987799","36041304"
"chr21","36043225","36151781"
"chr21","36259473","36260449"
"chr21","36263688","36398959"
"chr21","36399260","37259190"
"chr21","37259603","37339343"
"chr21","37927384","38065178"
"chr21","38066186","38068192"
"chr21","38073892","38076761"
"chr21","38077686","38079940"
"chr21","38081834","38092274"
"chr21","39220717","39287945"
"chr21","39289268","39328130"
"chr21","39713776","40032242"
"chr21","40033666","40081605"
"chr21","44037479","44073200"
"chr21","44074651","44088821"
"chr21","44089030","44105236"
"chr21","44105533","44106167"
"chr21","44106547","44126931"
"chr21","45759526","45789089"
"chr21","45789374","45791145"
"chr21","45791371","45811344"
"chr21","45811551","45844316"
"chr21","45977530","46126889"
"chr21","46127101","46129390"
"chr21","46129690","46143441"
"chr21","46143809","46143927"
"chr21","46707050","46707628"
"chr21","46708752","46714983"
"chr21","46715207","46722581"
"chr21","46722808","46748052"
"chr21","46748317","46765728"
"chr21","46766089","46785129"
"chr21","46785340","46799906"
"chr21","46800847","46812994"
"chr21","46813243","46824530"
"chr21","46826235","46847504"
"chr21","46847774","46850572"
"chr21","47011164","47053053"
"chr21","47054405","47057461"
"chr21","47057821","47061772"
"chr21","47064309","47165785"
"chr21","47166927","47287011"
"chr21","47287427","47288454"
"chr21","47288723","47294972"
"chr21","47295217","47318508"
"chr21","47318901","47333946"
"chr21","47334450","47343714"
"chr21","47345140","47392494"
"chr21","47394537","47401107"
"chr21","47401437","47404107"
"chr21","47404313","47407674"
"chr21","47408457","47421134"
"chr21","47421399","47421843"
"chr21","47423884","47426377"
"chr21","47426627","47453348"
"chr21","47453904","47454199"
"chr21","47454511","47456270"
"chr21","47456531","47457158"
"chr21","47457740","47517650"
"chr21","47519000","47531898"
"chr21","47532822","47545186"
"chr21","47546213","47548937"
"chr21","47549428","47551836"
"chr21","47552630","47565284"
"chr21","47566346","47567719"
"chr21","48088107","48119895"
"chr22","16050001","16122621"
"chr22","16122924","16155752"
"chr22","16158018","16192653"
"chr22","16193099","16200148"
"chr22","16200708","16217286"
"chr22","16217677","16228204"
"chr22","16228547","16288313"
"chr22","16288571","16374538"
"chr22","16374900","16404341"
"chr22","16404672","16423841"
"chr22","16424118","16466476"
"chr22","16467160","16697850"
"chr22","16847851","16867373"
"chr22","16868186","17001041"
"chr22","17002103","17059735"
"chr22","17370001","17488273"
"chr22","17489195","17516912"
"chr22","17518501","17543584"
"chr22","18669134","18702543"
"chr22","18702992","18736897"
"chr22","18737849","18820934"
"chr22","18821263","18833785"
"chr22","18834073","18860157"
"chr22","18861163","18887828"
"chr22","18923841","18957994"
"chr22","18958722","18985498"
"chr22","18985701","19016812"
"chr22","19017920","19024995"
"chr22","20342864","20377810"
"chr22","20380342","20427045"
"chr22","20428591","20459266"
"chr22","20461474","20483626"
"chr22","20484806","20503819"
"chr22","20504268","20509431"
"chr22","20609432","20639715"
"chr22","20640982","20674705"
"chr22","20675154","20708650"
"chr22","20716556","20723535"
"chr22","21496934","21505625"
"chr22","21506074","21537574"
"chr22","21538850","21622175"
"chr22","21622504","21636510"
"chr22","21636798","21662873"
"chr22","21663798","21695100"
"chr22","21695549","21714632"
"chr22","21715812","21737974"
"chr22","21740182","21770895"
"chr22","21772443","21797081"
"chr22","22337334","22469165"
"chr22","22469910","22471898"
"chr22","22472745","22577656"
"chr22","22577913","22822789"
"chr22","22901699","22986927"
"chr22","22987215","23412223"
"chr22","23413598","23420000"
"chr22","25082113","25159864"
"chr22","25160213","25201952"
"chr22","25202554","25348150"
"chr22","25349745","25423972"
"chr22","25424231","25507308"
"chr22","25507538","25574875"
"chr22","25575543","25678575"
"chr22","25679274","25740525"
"chr22","26170001","26565198"
"chr22","26565987","26824977"
"chr22","26825681","26829717"
"chr22","26830129","26839196"
"chr22","27153151","27834424"
"chr22","27834631","28010272"
"chr22","28010600","28034986"
"chr22","28035311","28073919"
"chr22","28074245","28192792"
"chr22","28198593","28206408"
"chr22","30117161","30123727"
"chr22","32467169","32571857"
"chr22","32572526","32754981"
"chr22","33420001","33453891"
"chr22","33454506","33928813"
"chr22","34275088","34315840"
"chr22","34318638","35635811"
"chr22","36946727","36960368"
"chr22","36961055","37099470"
"chr22","37099712","37171765"
"chr22","37172670","37212768"
"chr22","37213468","37241288"
"chr22","37465332","37493703"
"chr22","37494175","37503079"
"chr22","37595489","37603000"
"chr22","37603754","37655604"
"chr22","37655840","37720718"
"chr22","37721237","37730550"
"chr22","37731416","37769169"
"chr22","37771588","37815802"
"chr22","37816478","37823010"
"chr22","37824120","37883281"
"chr22","39189437","39189720"
"chr22","39190120","39239167"
"chr22","39240426","39262337"
"chr22","39263212","39267538"
"chr22","39269161","39323202"
"chr22","39323529","39378745"
"chr22","39917194","39928302"
"chr22","39929072","39930802"
"chr22","39931116","39953449"
"chr22","39954669","40042604"
"chr22","40042927","40045534"
"chr22","40045962","40057940"
"chr22","40058845","40060600"
"chr22","40061032","40075076"
"chr22","40075308","40081518"
"chr22","40082391","40390483"
"chr22","40391491","40417352"
"chr22","40417871","40440851"
"chr22","40441811","40452320"
"chr22","43606237","43623367"
"chr22","43623668","43738881"
"chr22","43740286","43807399"
"chr22","43808456","43817094"
"chr22","43817457","43820886"
"chr22","43821137","43830898"
"chr22","43831163","43885789"
"chr22","43896405","44207946"
"chr22","44208413","44257941"
"chr22","44258613","44287496"
"chr22","44288062","44319577"
"chr22","44320514","44350901"
"chr22","44351718","44352299"
"chr22","44553506","44726625"
"chr22","44729295","44818153"
"chr22","44871337","44876111"
"chr22","44892326","44892392"
"chr22","44894050","45015932"
"chr22","45016489","45064158"
"chr22","45065093","45066720"
"chr22","45371337","45403035"
"chr22","45406373","45505754"
"chr22","47609323","48027585"
"chr22","48027829","48028924"
"chr22","48231650","48605156"
"chr22","48605508","48730057"
"chr22","48730393","48884883"
"chr22","48887044","48896374"
"chr22","48896592","48955889"
"chr22","48956107","48970856"
"chr22","48972948","48977021"
"chr22","48977384","49018916"
"chr22","49019318","49042370"
"chr22","49042633","49063537"
"chr22","49063901","49088757"
"chr22","49088963","49138250"
"chr22","49138523","49141048"
"chr22","49141362","49145735"
"chr22","49147209","49297772"
"chr22","49297999","49376394"
"chr22","49376661","49447338"
"chr22","49448284","49474501"
"chr22","49564613","49579791"
"chr22","49580051","49637542"
"chr22","49637890","49697532"
"chr22","49697817","49698416"
"chr22","49698799","49717504"
"chr22","49717922","49764994"
"chr22","49765273","49798569"
"chr22","49798785","49811996"
"chr22","49812469","49843524"
"chr22","49843756","49863996"
"chr22","50064985","50098067"
"chr22","50098319","50118094"
"chr22","50118823","50144429"
"chr22","50144636","50145053"
"chr22","50449522","50453055"
"chr22","50454138","50464807"
"chr22","50465010","50468212"
"chr22","50469354","50469865"
"chr22","50470421","50483349"
"chr22","50483580","50496440"
"chr22","50497394","50515140"
"chr22","50515475","50528200"
"chr22","50529086","50529560"
"chr22","50529799","50604414"
"chr22","50605123","50607822"
"chr22","50608041","50608206"
"chr22","50608661","50609180"
"chr22","50609628","50609958"
"chr22","51113743","51135669"
"chr22","51136119","51142801"
"chr22","51143309","51158385"
"chr22","51160061","51169026"
"chr22","51170020","51203332"
"chr3","60001","238390"
"chr3","240141","350659"
"chr3","350894","2140028"
"chr3","2141785","3065805"
"chr3","3221618","3536333"
"chr3","3942976","4322105"
"chr3","6297861","6534600"
"chr3","6629717","6902822"
"chr3","6903517","6904132"
"chr3","6904642","8450481"
"chr3","9536271","9594067"
"chr3","9594329","9595184"
"chr3","9595534","9600042"
"chr3","10362942","10370437"
"chr3","10370807","10400380"
"chr3","10400587","10547177"
"chr3","10547390","10857686"
"chr3","10858448","11034445"
"chr3","11035385","11058817"
"chr3","11059052","11195900"
"chr3","11196553","11206965"
"chr3","11886992","11887798"
"chr3","11888539","12045651"
"chr3","12046628","12178607"
"chr3","13239823","13245691"
"chr3","13246040","13323437"
"chr3","13324930","13325312"
"chr3","14587581","14597399"
"chr3","14597652","14615365"
"chr3","14615958","14643717"
"chr3","14644831","14692930"
"chr3","14693430","14695693"
"chr3","18462523","18466297"
"chr3","18466605","18467439"
"chr3","18467665","18485111"
"chr3","18487057","19188245"
"chr3","19188773","19189687"
"chr3","19190101","19479721"
"chr3","19619940","19911167"
"chr3","20437413","20859624"
"chr3","21119263","22413491"
"chr3","22414366","22901564"
"chr3","25997690","26664103"
"chr3","26664797","26665949"
"chr3","26666165","27354523"
"chr3","27754740","27756211"
"chr3","27756423","27756659"
"chr3","27756942","27762350"
"chr3","27763996","27765195"
"chr3","27765676","27771637"
"chr3","27771943","28270031"
"chr3","28389789","28389974"
"chr3","28390856","28616662"
"chr3","28617971","28826613"
"chr3","34727905","35680508"
"chr3","35681629","36421701"
"chr3","36422211","36745194"
"chr3","38691514","38973780"
"chr3","39538586","39543770"
"chr3","39544203","39851024"
"chr3","39851821","40086989"
"chr3","42302430","42304943"
"chr3","42305312","42306148"
"chr3","42307521","42462884"
"chr3","43799179","44036406"
"chr3","44041105","44050667"
"chr3","44158153","44274996"
"chr3","44283839","44349535"
"chr3","50887007","51282651"
"chr12","45030395","45030445"
"chr2","162000097","162000152"
"chr17","39416316","39416353"
"chr3","50925339","50934970"
"chr3","51750062","51961562"
"chr3","56373486","56501867"
"chr3","56502346","56502610"
"chr3","56502816","56590938"
"chr3","56591224","56592522"
"chr3","62335249","62354287"
"chr3","62355010","62355311"
"chr3","62355532","62356115"
"chr3","62356376","62356769"
"chr3","62357313","62357635"
"chr3","62359772","62362606"
"chr3","62363080","62364013"
"chr3","62364314","62859613"
"chr3","62861188","63263985"
"chr3","63264203","63529452"
"chr3","64799675","65307342"
"chr3","66923712","67048451"
"chr3","67049271","67416199"
"chr3","67917311","68056895"
"chr3","68057165","68980779"
"chr3","68982033","69022840"
"chr3","70016663","70901439"
"chr3","73585209","73673226"
